BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#14'
	and p_type not like 'PROMO BURNISHED%'
	and p_size in (30, 49, 33, 37, 10, 24, 15, 28)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#44   | MEDIUM BRUSHED STEEL      |     28 |          543
 Brand#35   | ECONOMY BURNISHED COPPER  |     33 |          542
 Brand#35   | STANDARD BRUSHED TIN      |     10 |          542
 Brand#11   | MEDIUM POLISHED TIN       |     10 |          540
 Brand#13   | STANDARD BRUSHED NICKEL   |     49 |          540
 Brand#15   | SMALL BURNISHED COPPER    |     49 |          540
 Brand#21   | ECONOMY BURNISHED STEEL   |     15 |          540
 Brand#21   | PROMO PLATED TIN          |     24 |          540
 Brand#23   | LARGE BURNISHED NICKEL    |     10 |          540
 Brand#24   | ECONOMY BURNISHED STEEL   |     15 |          540
 Brand#24   | MEDIUM BURNISHED STEEL    |     37 |          540
 Brand#24   | SMALL ANODIZED TIN        |     28 |          540
 Brand#31   | MEDIUM BURNISHED STEEL    |     15 |          540
 Brand#32   | ECONOMY BRUSHED TIN       |     30 |          540
 Brand#33   | LARGE BRUSHED NICKEL      |     28 |          540
 Brand#34   | MEDIUM ANODIZED COPPER    |     33 |          540
 Brand#35   | LARGE PLATED STEEL        |     49 |          540
 Brand#42   | SMALL PLATED TIN          |     28 |          540
 Brand#43   | SMALL PLATED NICKEL       |     10 |          540
 Brand#51   | ECONOMY BRUSHED TIN       |     24 |          540
 Brand#11   | ECONOMY PLATED STEEL      |     15 |          539
 Brand#12   | MEDIUM ANODIZED NICKEL    |     49 |          539
 Brand#23   | SMALL BRUSHED BRASS       |     10 |          539
 Brand#31   | MEDIUM ANODIZED TIN       |     15 |          539
 Brand#32   | SMALL POLISHED BRASS      |     24 |          539
 Brand#32   | SMALL POLISHED STEEL      |     30 |          539
 Brand#42   | STANDARD PLATED COPPER    |     15 |          539
 Brand#54   | STANDARD BRUSHED BRASS    |     28 |          539
 Brand#55   | SMALL BRUSHED STEEL       |     24 |          538
 Brand#13   | PROMO BRUSHED BRASS       |     30 |          536
 Brand#15   | SMALL PLATED STEEL        |     37 |          536
 Brand#21   | LARGE ANODIZED COPPER     |     10 |          536
 Brand#22   | MEDIUM PLATED BRASS       |     10 |          536
 Brand#22   | MEDIUM POLISHED COPPER    |     30 |          536
 Brand#25   | ECONOMY ANODIZED TIN      |     49 |          536
 Brand#31   | STANDARD POLISHED NICKEL  |     10 |          536
 Brand#32   | SMALL BRUSHED COPPER      |     49 |          536
 Brand#32   | SMALL BURNISHED BRASS     |     49 |          536
 Brand#35   | MEDIUM BURNISHED BRASS    |     33 |          536
 Brand#41   | SMALL POLISHED STEEL      |     10 |          536
 Brand#43   | PROMO PLATED NICKEL       |     33 |          536
 Brand#43   | PROMO PLATED TIN          |     15 |          536
 Brand#43   | STANDARD BURNISHED BRASS  |     10 |          536
 Brand#44   | MEDIUM BURNISHED NICKEL   |     33 |          536
 Brand#44   | MEDIUM PLATED TIN         |     33 |          536
 Brand#45   | ECONOMY BURNISHED COPPER  |     28 |          536
 Brand#45   | ECONOMY PLATED NICKEL     |     28 |          536
 Brand#45   | MEDIUM PLATED BRASS       |     10 |          536
 Brand#52   | MEDIUM BURNISHED BRASS    |     24 |          536
 Brand#52   | MEDIUM PLATED STEEL       |     24 |          536
 Brand#53   | LARGE PLATED NICKEL       |     24 |          536
 Brand#53   | MEDIUM ANODIZED BRASS     |     24 |          536
 Brand#53   | PROMO PLATED BRASS        |     15 |          536
 Brand#55   | STANDARD BURNISHED TIN    |     49 |          536
 Brand#15   | STANDARD ANODIZED TIN     |     24 |          535
 Brand#32   | LARGE BRUSHED BRASS       |     28 |          535
 Brand#55   | STANDARD ANODIZED BRASS   |     24 |          535
 Brand#22   | SMALL BURNISHED COPPER    |     49 |          534
 Brand#11   | LARGE POLISHED COPPER     |     10 |          532
 Brand#11   | LARGE POLISHED STEEL      |     30 |          532
 Brand#12   | ECONOMY PLATED STEEL      |     10 |          532
 Brand#13   | PROMO ANODIZED STEEL      |     30 |          532
 Brand#13   | PROMO POLISHED NICKEL     |     30 |          532
 Brand#13   | STANDARD BRUSHED BRASS    |     28 |          532
 Brand#21   | MEDIUM POLISHED STEEL     |     37 |          532
 Brand#21   | STANDARD POLISHED BRASS   |     24 |          532
 Brand#22   | SMALL BURNISHED STEEL     |     24 |          532
 Brand#22   | STANDARD PLATED STEEL     |     33 |          532
 Brand#23   | ECONOMY PLATED TIN        |     33 |          532
 Brand#25   | MEDIUM BRUSHED COPPER     |     37 |          532
 Brand#25   | SMALL PLATED BRASS        |     28 |          532
 Brand#31   | STANDARD POLISHED STEEL   |     37 |          532
 Brand#32   | MEDIUM BRUSHED NICKEL     |     15 |          532
 Brand#33   | ECONOMY BRUSHED NICKEL    |     28 |          532
 Brand#35   | ECONOMY POLISHED TIN      |     15 |          532
 Brand#35   | SMALL PLATED TIN          |     15 |          532
 Brand#42   | ECONOMY BRUSHED TIN       |     33 |          532
 Brand#42   | LARGE ANODIZED COPPER     |     49 |          532
 Brand#42   | LARGE BRUSHED NICKEL      |     30 |          532
 Brand#42   | MEDIUM ANODIZED NICKEL    |     49 |          532
 Brand#43   | MEDIUM PLATED BRASS       |     33 |          532
 Brand#44   | MEDIUM POLISHED NICKEL    |     30 |          532
 Brand#44   | PROMO POLISHED STEEL      |     30 |          532
 Brand#45   | MEDIUM POLISHED COPPER    |     33 |          532
 Brand#45   | STANDARD POLISHED STEEL   |     30 |          532
 Brand#51   | PROMO ANODIZED COPPER     |     15 |          532
 Brand#51   | SMALL POLISHED TIN        |     33 |          532
 Brand#53   | LARGE ANODIZED COPPER     |     37 |          532
 Brand#54   | ECONOMY BRUSHED COPPER    |     49 |          532
 Brand#54   | MEDIUM ANODIZED BRASS     |     28 |          532
 Brand#55   | ECONOMY BURNISHED NICKEL  |     15 |          532
 Brand#55   | ECONOMY PLATED NICKEL     |     37 |          532
 Brand#55   | MEDIUM BRUSHED STEEL      |     10 |          532
 Brand#11   | ECONOMY ANODIZED STEEL    |     10 |          531
 Brand#12   | ECONOMY PLATED STEEL      |     37 |          531
 Brand#12   | MEDIUM BRUSHED COPPER     |     24 |          531
 Brand#15   | STANDARD BRUSHED COPPER   |     30 |          531
 Brand#22   | PROMO PLATED COPPER       |     30 |          531
 Brand#23   | ECONOMY POLISHED BRASS    |     15 |          531
 Brand#23   | SMALL ANODIZED TIN        |     37 |          531
 Brand#25   | ECONOMY ANODIZED NICKEL   |     33 |          531
 Brand#31   | SMALL PLATED BRASS        |     30 |          531
 Brand#33   | STANDARD ANODIZED BRASS   |     30 |          531
 Brand#41   | SMALL POLISHED COPPER     |     30 |          531
 Brand#42   | ECONOMY BURNISHED BRASS   |     15 |          531
 Brand#44   | SMALL ANODIZED BRASS      |     49 |          531
 Brand#12   | SMALL POLISHED COPPER     |     49 |          528
 Brand#13   | LARGE ANODIZED BRASS      |     30 |          528
 Brand#13   | MEDIUM BRUSHED TIN        |     24 |          528
 Brand#13   | SMALL BURNISHED TIN       |     49 |          528
 Brand#15   | ECONOMY BURNISHED STEEL   |     15 |          528
 Brand#21   | ECONOMY POLISHED STEEL    |     15 |          528
 Brand#23   | LARGE POLISHED COPPER     |     10 |          528
 Brand#23   | PROMO POLISHED COPPER     |     30 |          528
 Brand#24   | ECONOMY PLATED STEEL      |     24 |          528
 Brand#24   | LARGE BRUSHED TIN         |     24 |          528
 Brand#24   | STANDARD BURNISHED NICKEL |     28 |          528
 Brand#25   | MEDIUM BURNISHED BRASS    |     33 |          528
 Brand#32   | ECONOMY BRUSHED STEEL     |     37 |          528
 Brand#33   | ECONOMY ANODIZED STEEL    |     24 |          528
 Brand#33   | LARGE PLATED COPPER       |     10 |          528
 Brand#33   | PROMO ANODIZED NICKEL     |     24 |          528
 Brand#33   | PROMO POLISHED NICKEL     |     49 |          528
 Brand#33   | SMALL ANODIZED BRASS      |     33 |          528
 Brand#33   | SMALL PLATED TIN          |     24 |          528
 Brand#34   | LARGE PLATED BRASS        |     10 |          528
 Brand#34   | MEDIUM ANODIZED NICKEL    |     37 |          528
 Brand#34   | SMALL POLISHED STEEL      |     28 |          528
 Brand#35   | SMALL PLATED STEEL        |     28 |          528
 Brand#41   | STANDARD ANODIZED NICKEL  |     10 |          528
 Brand#42   | SMALL POLISHED NICKEL     |     49 |          528
 Brand#42   | SMALL POLISHED STEEL      |     33 |          528
 Brand#43   | ECONOMY BURNISHED BRASS   |     49 |          528
 Brand#43   | SMALL BURNISHED STEEL     |     15 |          528
 Brand#43   | STANDARD ANODIZED BRASS   |     28 |          528
 Brand#44   | ECONOMY PLATED STEEL      |     37 |          528
 Brand#44   | LARGE BRUSHED BRASS       |     37 |          528
 Brand#44   | SMALL POLISHED NICKEL     |     24 |          528
 Brand#45   | MEDIUM POLISHED TIN       |     10 |          528
 Brand#52   | PROMO BRUSHED BRASS       |     33 |          528
 Brand#53   | LARGE ANODIZED NICKEL     |     30 |          528
 Brand#53   | LARGE POLISHED NICKEL     |     10 |          528
 Brand#53   | STANDARD POLISHED NICKEL  |     49 |          528
 Brand#54   | LARGE POLISHED NICKEL     |     37 |          528
 Brand#54   | PROMO ANODIZED STEEL      |     37 |          528
 Brand#54   | STANDARD BRUSHED STEEL    |     10 |          528
 Brand#54   | STANDARD POLISHED STEEL   |     49 |          528
 Brand#55   | ECONOMY BURNISHED BRASS   |     37 |          528
 Brand#55   | ECONOMY POLISHED COPPER   |     33 |          528
 Brand#12   | ECONOMY BRUSHED BRASS     |     15 |          527
 Brand#12   | SMALL BRUSHED TIN         |     10 |          527
 Brand#22   | PROMO PLATED BRASS        |     37 |          527
 Brand#24   | MEDIUM BRUSHED BRASS      |     28 |          527
 Brand#33   | MEDIUM PLATED COPPER      |     49 |          527
 Brand#35   | MEDIUM ANODIZED STEEL     |     15 |          527
 Brand#35   | STANDARD ANODIZED NICKEL  |     10 |          527
 Brand#42   | PROMO BRUSHED NICKEL      |     37 |          527
 Brand#42   | SMALL POLISHED NICKEL     |     10 |          527
 Brand#43   | ECONOMY PLATED TIN        |     24 |          527
 Brand#43   | SMALL BURNISHED TIN       |     10 |          527
 Brand#43   | SMALL BURNISHED TIN       |     28 |          527
 Brand#51   | ECONOMY BRUSHED COPPER    |     30 |          527
 Brand#51   | STANDARD PLATED COPPER    |     24 |          527
 Brand#53   | LARGE ANODIZED BRASS      |     24 |          527
 Brand#31   | MEDIUM ANODIZED COPPER    |     15 |          526
 Brand#41   | STANDARD BRUSHED BRASS    |     49 |          526
 Brand#12   | SMALL BURNISHED NICKEL    |     28 |          524
 Brand#13   | LARGE BRUSHED BRASS       |     28 |          524
 Brand#13   | MEDIUM ANODIZED NICKEL    |     24 |          524
 Brand#15   | SMALL ANODIZED COPPER     |     30 |          524
 Brand#15   | SMALL BURNISHED STEEL     |     24 |          524
 Brand#15   | SMALL POLISHED NICKEL     |     30 |          524
 Brand#21   | MEDIUM PLATED NICKEL      |     49 |          524
 Brand#22   | LARGE ANODIZED TIN        |     37 |          524
 Brand#22   | LARGE BRUSHED NICKEL      |     33 |          524
 Brand#22   | MEDIUM ANODIZED STEEL     |     30 |          524
 Brand#23   | LARGE ANODIZED COPPER     |     33 |          524
 Brand#24   | SMALL ANODIZED COPPER     |     28 |          524
 Brand#25   | LARGE PLATED STEEL        |     10 |          524
 Brand#25   | STANDARD POLISHED TIN     |     30 |          524
 Brand#31   | ECONOMY BRUSHED NICKEL    |     30 |          524
 Brand#31   | PROMO POLISHED BRASS      |     37 |          524
 Brand#31   | SMALL POLISHED STEEL      |     37 |          524
 Brand#32   | LARGE ANODIZED TIN        |     49 |          524
 Brand#32   | PROMO BRUSHED NICKEL      |     33 |          524
 Brand#32   | SMALL POLISHED BRASS      |     37 |          524
 Brand#32   | STANDARD POLISHED BRASS   |     28 |          524
 Brand#33   | LARGE POLISHED COPPER     |     49 |          524
 Brand#33   | STANDARD ANODIZED NICKEL  |     15 |          524
 Brand#34   | PROMO POLISHED STEEL      |     15 |          524
 Brand#34   | SMALL BRUSHED COPPER      |     10 |          524
 Brand#34   | STANDARD PLATED NICKEL    |     30 |          524
 Brand#35   | MEDIUM ANODIZED NICKEL    |     49 |          524
 Brand#35   | PROMO ANODIZED TIN        |     28 |          524
 Brand#35   | SMALL ANODIZED NICKEL     |     37 |          524
 Brand#35   | SMALL ANODIZED TIN        |     24 |          524
 Brand#42   | PROMO POLISHED NICKEL     |     33 |          524
 Brand#42   | STANDARD ANODIZED BRASS   |     10 |          524
 Brand#43   | ECONOMY PLATED COPPER     |     10 |          524
 Brand#43   | PROMO BRUSHED NICKEL      |     30 |          524
 Brand#43   | SMALL POLISHED NICKEL     |     10 |          524
 Brand#44   | SMALL ANODIZED STEEL      |     24 |          524
 Brand#44   | STANDARD BURNISHED TIN    |     15 |          524
 Brand#45   | ECONOMY BURNISHED TIN     |     10 |          524
 Brand#45   | LARGE BURNISHED BRASS     |     10 |          524
 Brand#51   | MEDIUM PLATED BRASS       |     10 |          524
 Brand#51   | MEDIUM POLISHED NICKEL    |     10 |          524
 Brand#52   | LARGE POLISHED NICKEL     |     24 |          524
 Brand#53   | MEDIUM BRUSHED BRASS      |     10 |          524
 Brand#54   | MEDIUM BRUSHED STEEL      |     28 |          524
 Brand#54   | SMALL PLATED STEEL        |     30 |          524
 Brand#55   | ECONOMY BURNISHED COPPER  |     15 |          524
 Brand#11   | MEDIUM PLATED NICKEL      |     28 |          523
 Brand#12   | PROMO POLISHED COPPER     |     33 |          523
 Brand#13   | MEDIUM BRUSHED TIN        |     49 |          523
 Brand#21   | LARGE BURNISHED TIN       |     10 |          523
 Brand#24   | ECONOMY ANODIZED STEEL    |     24 |          523
 Brand#24   | ECONOMY PLATED NICKEL     |     28 |          523
 Brand#31   | LARGE POLISHED COPPER     |     37 |          523
 Brand#31   | STANDARD POLISHED STEEL   |     49 |          523
 Brand#33   | MEDIUM BURNISHED COPPER   |     30 |          523
 Brand#33   | MEDIUM POLISHED BRASS     |     24 |          523
 Brand#41   | STANDARD BURNISHED TIN    |     28 |          523
 Brand#41   | STANDARD PLATED COPPER    |     28 |          523
 Brand#52   | SMALL BRUSHED STEEL       |     24 |          523
 Brand#53   | ECONOMY ANODIZED NICKEL   |     30 |          523
 Brand#53   | ECONOMY BRUSHED COPPER    |     24 |          523
 Brand#55   | STANDARD POLISHED BRASS   |     24 |          523
 Brand#43   | LARGE ANODIZED COPPER     |     33 |          522
 Brand#53   | SMALL POLISHED STEEL      |     24 |          522
 Brand#11   | ECONOMY ANODIZED NICKEL   |     49 |          520
 Brand#11   | MEDIUM POLISHED STEEL     |     49 |          520
 Brand#12   | SMALL PLATED BRASS        |     49 |          520
 Brand#13   | SMALL ANODIZED NICKEL     |     37 |          520
 Brand#13   | SMALL POLISHED TIN        |     28 |          520
 Brand#13   | STANDARD ANODIZED COPPER  |     24 |          520
 Brand#13   | STANDARD ANODIZED NICKEL  |     37 |          520
 Brand#15   | ECONOMY POLISHED STEEL    |     30 |          520
 Brand#15   | LARGE PLATED COPPER       |     10 |          520
 Brand#15   | MEDIUM BRUSHED COPPER     |     33 |          520
 Brand#15   | SMALL ANODIZED TIN        |     28 |          520
 Brand#15   | SMALL ANODIZED TIN        |     49 |          520
 Brand#21   | MEDIUM ANODIZED BRASS     |     37 |          520
 Brand#21   | PROMO ANODIZED STEEL      |     10 |          520
 Brand#22   | ECONOMY BRUSHED COPPER    |     37 |          520
 Brand#22   | LARGE PLATED TIN          |     33 |          520
 Brand#22   | MEDIUM BURNISHED TIN      |     10 |          520
 Brand#22   | SMALL POLISHED BRASS      |     49 |          520
 Brand#23   | SMALL BRUSHED NICKEL      |     30 |          520
 Brand#23   | SMALL BRUSHED NICKEL      |     33 |          520
 Brand#23   | SMALL BURNISHED BRASS     |     15 |          520
 Brand#25   | PROMO ANODIZED BRASS      |     10 |          520
 Brand#31   | STANDARD ANODIZED BRASS   |     49 |          520
 Brand#32   | LARGE BRUSHED COPPER      |     24 |          520
 Brand#32   | LARGE BURNISHED TIN       |     24 |          520
 Brand#32   | LARGE BURNISHED TIN       |     49 |          520
 Brand#32   | STANDARD BURNISHED BRASS  |     37 |          520
 Brand#34   | ECONOMY BRUSHED NICKEL    |     37 |          520
 Brand#34   | LARGE BRUSHED STEEL       |     33 |          520
 Brand#34   | MEDIUM PLATED BRASS       |     15 |          520
 Brand#34   | STANDARD PLATED NICKEL    |     33 |          520
 Brand#35   | PROMO PLATED STEEL        |     30 |          520
 Brand#35   | STANDARD BRUSHED TIN      |     15 |          520
 Brand#41   | LARGE ANODIZED STEEL      |     30 |          520
 Brand#41   | MEDIUM BRUSHED BRASS      |     28 |          520
 Brand#41   | MEDIUM POLISHED TIN       |     10 |          520
 Brand#42   | ECONOMY BURNISHED STEEL   |     49 |          520
 Brand#42   | MEDIUM POLISHED COPPER    |     37 |          520
 Brand#42   | PROMO BRUSHED STEEL       |     10 |          520
 Brand#42   | SMALL BRUSHED TIN         |     37 |          520
 Brand#42   | SMALL PLATED BRASS        |     30 |          520
 Brand#43   | ECONOMY BRUSHED BRASS     |     33 |          520
 Brand#43   | ECONOMY PLATED TIN        |     37 |          520
 Brand#43   | PROMO BRUSHED BRASS       |     15 |          520
 Brand#43   | SMALL ANODIZED BRASS      |     24 |          520
 Brand#44   | PROMO PLATED NICKEL       |     33 |          520
 Brand#44   | SMALL POLISHED COPPER     |     37 |          520
 Brand#44   | STANDARD ANODIZED STEEL   |     30 |          520
 Brand#45   | MEDIUM BURNISHED NICKEL   |     28 |          520
 Brand#51   | ECONOMY POLISHED TIN      |     33 |          520
 Brand#51   | PROMO PLATED COPPER       |     30 |          520
 Brand#51   | SMALL BRUSHED TIN         |     15 |          520
 Brand#51   | SMALL BURNISHED BRASS     |     49 |          520
 Brand#52   | STANDARD BRUSHED NICKEL   |     10 |          520
 Brand#53   | PROMO POLISHED STEEL      |     28 |          520
 Brand#54   | ECONOMY ANODIZED NICKEL   |     24 |          520
 Brand#54   | SMALL BURNISHED STEEL     |     10 |          520
 Brand#54   | SMALL POLISHED BRASS      |     28 |          520
 Brand#54   | STANDARD PLATED STEEL     |     24 |          520
 Brand#55   | ECONOMY BRUSHED COPPER    |     24 |          520
 Brand#11   | LARGE ANODIZED TIN        |     10 |          519
 Brand#15   | PROMO BRUSHED NICKEL      |     24 |          519
 Brand#15   | SMALL POLISHED STEEL      |     37 |          519
 Brand#24   | LARGE BURNISHED STEEL     |     33 |          519
 Brand#32   | MEDIUM BRUSHED NICKEL     |     28 |          519
 Brand#34   | STANDARD PLATED STEEL     |     24 |          519
 Brand#42   | MEDIUM BRUSHED COPPER     |     28 |          519
 Brand#44   | PROMO ANODIZED BRASS      |     28 |          519
 Brand#44   | PROMO POLISHED STEEL      |     24 |          519
 Brand#45   | STANDARD BRUSHED STEEL    |     37 |          519
 Brand#51   | LARGE BRUSHED STEEL       |     30 |          519
 Brand#52   | LARGE POLISHED TIN        |     37 |          519
 Brand#54   | SMALL PLATED BRASS        |     37 |          519
 Brand#55   | SMALL BURNISHED STEEL     |     15 |          519
 Brand#31   | PROMO BRUSHED STEEL       |     49 |          518
 Brand#42   | SMALL ANODIZED COPPER     |     33 |          518
 Brand#52   | ECONOMY POLISHED NICKEL   |     33 |          518
 Brand#52   | SMALL BURNISHED BRASS     |     49 |          518
 Brand#52   | STANDARD BURNISHED TIN    |     33 |          517
 Brand#11   | ECONOMY PLATED STEEL      |     49 |          516
 Brand#11   | PROMO ANODIZED COPPER     |     28 |          516
 Brand#11   | STANDARD ANODIZED NICKEL  |     28 |          516
 Brand#11   | STANDARD PLATED TIN       |     24 |          516
 Brand#12   | LARGE PLATED NICKEL       |     49 |          516
 Brand#12   | MEDIUM PLATED COPPER      |     30 |          516
 Brand#13   | LARGE BRUSHED STEEL       |     37 |          516
 Brand#13   | LARGE PLATED BRASS        |     49 |          516
 Brand#13   | MEDIUM ANODIZED BRASS     |     28 |          516
 Brand#13   | MEDIUM ANODIZED NICKEL    |     10 |          516
 Brand#13   | MEDIUM BURNISHED BRASS    |     49 |          516
 Brand#13   | MEDIUM BURNISHED STEEL    |     37 |          516
 Brand#13   | MEDIUM PLATED COPPER      |     15 |          516
 Brand#13   | PROMO POLISHED BRASS      |     30 |          516
 Brand#13   | SMALL ANODIZED STEEL      |     10 |          516
 Brand#15   | ECONOMY POLISHED STEEL    |     37 |          516
 Brand#15   | LARGE BRUSHED STEEL       |     15 |          516
 Brand#15   | LARGE PLATED TIN          |     37 |          516
 Brand#15   | PROMO BRUSHED NICKEL      |     15 |          516
 Brand#15   | SMALL ANODIZED COPPER     |     33 |          516
 Brand#21   | PROMO ANODIZED BRASS      |     49 |          516
 Brand#21   | PROMO POLISHED STEEL      |     33 |          516
 Brand#21   | STANDARD ANODIZED STEEL   |     49 |          516
 Brand#22   | LARGE ANODIZED COPPER     |     30 |          516
 Brand#22   | MEDIUM PLATED COPPER      |     37 |          516
 Brand#22   | STANDARD PLATED TIN       |     49 |          516
 Brand#23   | LARGE PLATED NICKEL       |     24 |          516
 Brand#23   | MEDIUM ANODIZED STEEL     |     33 |          516
 Brand#24   | LARGE POLISHED TIN        |     30 |          516
 Brand#24   | MEDIUM POLISHED TIN       |     15 |          516
 Brand#24   | SMALL BURNISHED TIN       |     24 |          516
 Brand#25   | LARGE BURNISHED BRASS     |     33 |          516
 Brand#25   | PROMO BRUSHED STEEL       |     49 |          516
 Brand#31   | PROMO ANODIZED NICKEL     |     49 |          516
